축제명,간단한 소개,내용글,포스터 이미지,이미지1,이미지2,이미지3,시작일,종료일,주소,운영기관,연락처
코믹월드 319 부산,자신의 창작품을 소개하고 교류할 수 있는 장,"대한민국 대표 동인 행사 코믹월드는 아마추어 만화가들이 직접 창작한 만화창작품을 전시 및 판매하는 이벤트이다. 개인 또는 동아리가 직접 만든 창작품(회지, 팬시, 일러스트 등)을 전시하거나 판매할 수 있다. 관람객분들은 코믹월드에서 자유롭게 아마추어 만화가들의 작품과 소통할 수 있다. 자신의 창작품을 소개하고 교류할 수 있는 장을 만들며, 나아가 만화를 사랑하는 사람들 간의 커뮤니케이션을 공유할 수 있는 창작 이벤트들로 구성된 행사이다. 다양한 랜덤 상품을 증정 받을 수 있는 가챠추첨소와 스탬프 이벤트가 있으며 우수회지 콘테스트의 우수회지 선정을 위한 현장 스티커 투표가 진행된다. 댄스, 노래, 퍼포먼스 등 넘치는 끼를 뽐내는 코스프레 무대 행사 시간에 최종 수상작이 발표된다.
[행사내용]
- 동아리 전시교류전
- 코스프레 무대행사
- 가챠추첨소
- 서울문구전",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/b1ba2a2f-8d4c-4924-9285-8ce349bf0edc_3.png,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_b1ba2a2f-8d4c-4924-9285-8ce349bf0edc_4.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_b1ba2a2f-8d4c-4924-9285-8ce349bf0edc_5.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_b1ba2a2f-8d4c-4924-9285-8ce349bf0edc_6.jpg,2025-04-12,2025-04-13,부산광역시 해운대구 APEC로 55 부산 벡스코 제2전시장 1층 4홀,㈜코믹월드,02-6010-9536
포항 장기유배문화제,동쪽 끝에서 새 길을 잇다,"포항시 장기면은 조선왕조실록 등에 따르면 장기로 결정된 유배인은 모두 약 150회 200여명으로, 우암 송시열과 다산 정약용 등 유명한 석학들과 중앙정계에서 내로라하던 정객들이 머물면서 학문연구와 문풍이 되살아난 곳이다. 이러한 유배문화의 역사와 가치를 현대적인 콘셉트로 재해석하고 아름다운 경관을 주제로 한 문화예술 프로그램을 선보여 독보적인 역사문화제로 자리매김하고자 한다.
[행사내용]
1. 사전 프로그램
- 유배문화길 투어 : 2025. 04. 12(토), 20(일) / 09:00, 14:00
- 사생대회 & 백일장 : 2025. 04. 12(토) / 13:30 ~ 16:30
- 장기유배문화체험촌 탈출게임 <장기, 파서블!> : 2025. 04. 12(토) 11:00, 13:00, 14:00, 15:00

2 메인 프로그램
- 유배행렬제현 : 2025. 04. 19(토) / 10:45
- 개막식 : 2025. 04. 19(토) / 11:00
- 토크 콘서트 : 2025. 04. 19(토) / 14:00 ~ 16:00
- 체험프로그램 : 2025. 04. 19(토) / 10:00 ~ 17:00",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/8e6a709f-a35b-4fea-9144-c504336b7dab_3.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_8e6a709f-a35b-4fea-9144-c504336b7dab_4.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_8e6a709f-a35b-4fea-9144-c504336b7dab_5.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_8e6a709f-a35b-4fea-9144-c504336b7dab_6.jpg,2025-04-12,2025-04-20,"경상북도 포항시 남구 장기면 장기로 452 장기유배문화체험촌, 장기읍성 일원",포항시/(재)포항문화재단,054-289-7852
여주흥천남한강 벚꽃축제,꽃바람 신바람 흥바람,"여주흥천남한강벚꽃축제는 여주시 대표축제는 예로부터 여강길이라 불리던 남한강 일대에 만발한 벚꽃길 중 흥천면 귀백리 일원에는 행사기간 차량을 통제하고 벚꽃 테마로, 야간별빛로 포토존과 특설무대 공연, 체험, 농특산물 및 먹거리부스가 운영이 된다.
[행사내용]
즐겨봄 : 어린이 벚꽃요정 선발대회, 게임하고 상품타고, 여주흥천 농특산물 3종경기, 흥천 주민노래자랑
느껴봄 : 어린이 동시 쓰기대회, 벚꽃길 인생네컷 포토존, 꽃향기 쉼터, 봄손길 체험부스, 봄기운 농특산물 부스, 봄의맛 푸드트럭
함께해봄 : 개막식, 개막축하공연, 봄봄봄 페스티벌, 폐막 인기가수 축하공연",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/344555a0-5efb-4dc9-82e5-aae0d4e899f7_3.png,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_344555a0-5efb-4dc9-82e5-aae0d4e899f7_4.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_344555a0-5efb-4dc9-82e5-aae0d4e899f7_5.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_344555a0-5efb-4dc9-82e5-aae0d4e899f7_6.jpg,2025-04-11,2025-04-13,경기도 여주시 흥천면 귀백리 168-3번지 일원,여주시 흥천면/여주흥천남한강벚꽃축제위원회,031-887-3875
계룡산 산신제,조선초기부터 600여년의 역사를 이어온 국행제 계룡산 산신제,"예로부터 계룡산은 호서 지방의 명산 으로써 국가 3악, 하악단(지리산), 중악단(계룡산), 상악단(금강산) 이라 하였으나 현제는 모두 소실되고 신원사 중악단 만이 남겨져 있다. 조선시대에 국가의 소사(小事)로써 '조선왕조실록'에는 '매년 춘, 추로 향과 축을 내려 제사를 모셨다고 기록되어 있다. 계룡산 산신제 보존회는 고종 이후 소실되어진 산신제를 1998년 다시 복원하여 전통계승과 지역민들의 축제라는 주제로 치뤄지고 있다.
[행사내용]
1. 메인프로그램 : 중악단 불교식 제례, 계룡단 유교식 제례, 기찬마루 무교식 제례
2. 부대프로그램 : 지역 가수 공연
3. 소비자 참여 프로그램 : 점사체험, 설위설경 체험 등",,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_cea94b21-9c12-4e73-a356-d5d0a5591df3_3.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_cea94b21-9c12-4e73-a356-d5d0a5591df3_4.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_cea94b21-9c12-4e73-a356-d5d0a5591df3_5.jpg,2025-04-11,2025-04-13,"충청남도 공주시 계룡면 보목고개로 393 공주 신원사, 기찬마루 일원",계룡산전통산신제보존회,010-8801-4681
김포 벚꽃축제,"김포 오롯이 벗꽃, 아름답고 감미로운 '봄' 페스티벌","김포 벚꽃축제는 김포 대표 벚꽃 명소 '계양천' 일원에서 개최하는 축제이다. 벚꽃 관람객 중심의 쉼이 있는 공간 조성 및 프로그램 구성으로 포토존, 벚꽃 도서관·쉼터 등 '오롯이 벚꽃' 풍경을 만끽하는 '봄' 페스티벌이 펼쳐진다.
[행사내용]
대표 프로그램
- 특별공연, 버스킹, 벚꽃 도서관, 체험프로그램, 포토존, 벚꽃 쉼터, 푸드트럭 등

* 공연프로그램은 이번 산불사태 관련하여 좀 축소되서 진행될 수 있어 출연진 등은 변경될 수 있습니다.",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/51914979-51a3-4486-a827-03d78d9405e0_3.png,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_51914979-51a3-4486-a827-03d78d9405e0_4.JPG,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_51914979-51a3-4486-a827-03d78d9405e0_5.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_51914979-51a3-4486-a827-03d78d9405e0_6.JPG,2025-04-11,2025-04-12,경기도 김포시 북변동 495 김포 계양천 산책길 일원,김포시/김포문화재단·김포본동행정복지센터,031-980-5113
보배섬 유채꽃 축제,오메! 관매도에 봄 왔어라,"관매도 유채꽃 축제는 전라남도 관매도에서 개최되는 봄 축제이다. 이번 유채꽃 축제는 지난해 9개소에서 축제를 진행했던 것과 다르게 관매도 한곳에서 집중적으로 진행한다. 유채꽃이 만개하는 시기에 맞춰 열리는 이 축제는 관매도의 자연경관과 어우러져 환상적인 풍경을 선사한다. 축제기간 동안 관광객들은 유채꽃밭을 거닐며 사진을 찍고 다양한 문화 예술 공연을 즐길수 있다. 또한 현지 음식을 맛보고 다양한 축제프로그램에도 참여할 수 있어 더욱 풍성한 추억을 만들수 있다. 가족, 친구, 연인 모두가 즐길 수 있다.
[행사내용]
1. 공연행사 : 진도군립민속예술단 공연, 오카리나 공연, 줌바댄스, 라인댄스, 아리락공연, 진도아리랑버스킹, 뮤직박스
2. 체험행사 : 유채꽃 길 미니기차 체험, 유채꽃 페이스페인팅 체험, 유채꽃 키링만들기 체험, 유채꽃 컵 받침 만들기 체험, 낚시체험, 비눗방울 체험, 전통놀이 체험, 뻥튀기 만들기 체험, 찾아가는 서화체험, 유채꽃과 함께 기념사진 찍기
3. 연계행사 : 유채꽃 길 군민걷기 대회
4. 부대행사 : 스탬프투어 등",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/518cec6f-e453-4b7d-aff9-598c25b7bfd7_3.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_518cec6f-e453-4b7d-aff9-598c25b7bfd7_4.JPG,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_518cec6f-e453-4b7d-aff9-598c25b7bfd7_5.JPG,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_518cec6f-e453-4b7d-aff9-598c25b7bfd7_6.jpg,2025-04-11,2025-04-13,전라남도 진도군 조도면 관매도리 378 전남 진도군 조도면 관매도 일원,진도군/진도군축제추진위원회,061-540-3404
수안보온천제,추억의 수안보,"최초의 자연용출 수안보 온천수의 영구분출을 기원하는 축제행사로 온천도시의 위상을 높이고 수안보의 관광발전 도모한다. 조선시대 왕이 피부병을 치료하기 위하여 들렀다고 하는 수안보온천에서 온천욕도 하고, 버스킹 공연도 관람할 수 있다. 수안보 석문천변에는 벚나무가 쭉 이어져있는데 온천제 기간 만개한 벚꽃길을 산책도 하고 전통의상 대여하여 사진촬영도 할 수 있다.
[행사내용]
1. 4. 11.(금) : 산신제(온정수신제), 벚꽃길 걷기, 여는마당, 축하공연
2. 4. 12.(토) : 꿩산채비빔밥 나눔, 어린이 사생대회, 온천가요제
3. 4. 13.(일) : 색소폰 경연대회, 예술문화단체 공연
4. 특별행사 : 리마인드 웨딩, 추억의 수학여행, 전통의상 체험, 무료 사진 인화 등
- 수안보 엽전 발행 : 전통의상 대여시 지급받으며, 수안보 관내 업소 사용
- 리마인드 웨딩 : 과거 수안보로 신혼여행 왔던 커플의 전통 혼례식
- 추억의 수학여행 : 학창시절 수학여행 체험",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/8a102b01-e942-477c-967a-f5852f7db8c3_3.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_8a102b01-e942-477c-967a-f5852f7db8c3_4.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_8a102b01-e942-477c-967a-f5852f7db8c3_5.jpg,,2025-04-11,2025-04-13,"충청북도 충주시 수안보면 물탕2길 17 수안보 물탕공원, 족욕길 일원",(사)수안보온천관광협의회,043-846-3605
한내천 봄꽃축제,광명의 봄꽃 명소 한내천을 무대로 펼쳐진 봄의 향연,"<2025 한내천 봄꽃축제>는 광명의 대표 봄꽃 명소 '한내천'을 무대로 개최된다. 마술, 마임, 풍선쇼 등 역동적인 거리극과 보컬, 댄스 등 다양한 장르의 버스킹 공연, 봄꽃을 만끽하며 맛있는 음식을 즐길 수 있는 포차거리, 플리마켓, 피크닉 존이 운영된다. 특히 포차거리는 지역 상인회에 소속 37개 업체가 참여하여 행사기간 한정으로 '봄꽃 특별 메뉴'를 판매해 선선한 봄바람 속에서 맛있는 음식을 맛볼 수도 있다.
[행사내용]
1. 메인프로그램 : 버스킹 공연, 포차거리
2. 부대프로그램 : 플리마켓, 피크닉 존",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/fd7b2e28-00fe-4264-b07b-8848b24c181d_3.jpg,,,,2025-04-11,2025-04-12,경기도 광명시 소하동 소하로27번길,(재)광명문화재단/광명시,02-2621-8864
행주가 예술이야,살구꽃피는 행주,"임진왜란 3대 대첩지 행주산성, 12시간의 숨막히는 전쟁에서 다시 꽃피는 행주를 만나다. 형형색색 아름다운 빛조명과 한강의 노을, 그리고 행주대첩을 빛낸 흥미진진한 과학적 무기 이야기를 듣다보면 어느새 조선시대의 의병이 되어 있는 나를 발견하게 된다.
[행사내용]
1. 메인프로그램 : 충의정 미디어아트 ""다시피는 행주""
- 산성음악회 매주 금토일 19:30 가야금예지 K팝
- 개막특별공연 25. 4. 19.(토) 20:00 고양예술고등학교 아름드리무용단 한국무용

2. 부대프로그램 : 행주산성 달빛여행, 12가지 빛조명 포토존

3. 소비자 참여 프로그램 : 조선 무기만들기, 나만의 꽃 찾기, 갓생비 한줄 적기, 행주대첩비 목판인쇄, 국궁체험, 한복체험, 전통놀이 등

4. 기타 내용 : 행주산성 주변 상가 공동프로모션",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/e4a61414-cd41-4bbb-bc85-3d4cb4cd2a15_3.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_e4a61414-cd41-4bbb-bc85-3d4cb4cd2a15_4.JPG,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_e4a61414-cd41-4bbb-bc85-3d4cb4cd2a15_5.JPG,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_e4a61414-cd41-4bbb-bc85-3d4cb4cd2a15_6.JPG,2025-04-11,2025-04-27,경기도 고양시 덕양구 행주로15번길 89 (행주외동) 행주산성,고양시,031-8075-3404
가야문화축제,"이천년 고도 가야, 글로컬 도시 김해","가야문화축제는 6가야의 맹주였던 금관가야를 바탕으로 한 역사와 전통을 자랑하는 김해시의 역사문화 축제로서 국내·외적으로 수준높은 축제로 자리매김하고 있다. 김수로왕은 서기 42년 탄강하여 가야를 건국하였고 48년 인도 아유타국 공주 허황옥과 결혼하였는데 이는 한반도 역사 최초의 국제 혼인이었다. 가야는 일찍부터 토기와 철기 문화의 발달로 중국, 낙랑, 일본 등 이웃 나라들과 교역하며 동북아시아 국제 교류의 중심지로서 찬란한 문화를 꽃피웠다. 유구한 역사와 독창적인 철기문화를 간직하고 있는 김해는 가야문화축제를 통하여 가야 문화를 세계적인 문화유산으로 보존하고 계승 발전시키고 있으며 고구려, 백제, 신라와 함께 제4의 제국 가야가 존재하였음을 증명하고 있다. 올해로 63주년 맞이한 가야문화축제는 ‘이천년 고도 가야, 글로컬 도시 김해’ 라는 슬로건으로 가야역사문화를 직접 느낄수 있는 다양한 프로그램을 마련하여 관람객 여러분을 맞이할 준비가 되어있고, 특히 “2025 가야문화축제”는 가야문화를 창의적으로 재현하는 프로그램과 관람객이 직접 참여할 수 있는 체험프로그램 개발에 초점을 맞추어 기획 되어 찬란했던 가야문화를 느낄수 있는 뜻 깊은 장이 될 것이다.
[행사내용]
1. 메인프로그램 : 가야판타지아, 리듬오브가야, 수로왕행차 퍼레이드, 미디어파사드 등
2. 부대프로그램 : 김해오광대, 석전놀이, 장유화상추모제, 김해민속농악, 슈퍼스타G 등
3. 소비자 참여 프로그램 : 김해식품박람회, 가야보물찾기, 가야빌리지, 소망유등 및 조개아트, 가야패밀리라운지, 고분군 연날리기 등
4. 기타 내용 : 전국학생음악경연대회, 전국학생미술대회, 어린이동화구연대회, 제43회 전국정가경연대회, 전국백일장, 가야무예대전 등",,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_578125d3-7e44-420f-925e-fbd13e8c73c9_3.JPG,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_578125d3-7e44-420f-925e-fbd13e8c73c9_4.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_578125d3-7e44-420f-925e-fbd13e8c73c9_5.JPG,2025-04-10,2025-04-13,경상남도 김해시 분성로261번길 35 (봉황동) 김해민속박물관,"김해시/(사)가야문화축제제전위원회, 김해문화관광재단",055-330-6840
기지시줄다리기 축제,의여차! 줄로 하나되는 지구촌,"의여차! 줄로 하나되는 지구촌 기지시줄다리기는 베트남, 캄보디아, 필리핀과 함께 2015년 유네스코 인류무형문화유산에 등재된 전 세계적으로 인정받은 문화유산이다. 기지시줄다리기 축제의 하이라이트는 무게 40t, 길이 200m, 직경 1m의 엄청난 줄을 1km 이상 끌어와 줄다리기 한판을 벌이는 대화합의 퍼포먼스다. 서로 모르는 사람끼리 함께 힘을 합쳐 줄을 옮기며, 어느새 친구가 되어 함께 환호하게 된다. 매년 기지시줄다리기 축제에 참여하기 위해 수많은 국내외 관광객들이 당진 기지시를 방문하여 장관을 만끽한다.
[행사내용]
1. 메인프로그램 : 기지시줄다리기(줄고사-줄나가기-줄다리기), 세계 줄다리기 한마당, 주제공연 '당진판타지' 해원의 줄 등
2. 부대프로그램 : 야간 미디어전시 '빛의 정원', 축하공연 '풍류마당', 축하공연(김다현, 김희재, 강민, 유난이), 국제학술행사 등
3. 소비자 참여 프로그램 : '줄'가래떡 체험, 시민 스테이지, 당진시민 줄다리기대회 및 전국 3대 윷놀이 대회, 각종 체험부스 등
4. 글로벌 행사 : 세계 줄다리기 한마당(베트남, 캄보디아, 필리핀)",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/df17f696-4b9f-4097-9c46-615ade39068a_3.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_df17f696-4b9f-4097-9c46-615ade39068a_4.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_df17f696-4b9f-4097-9c46-615ade39068a_5.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_df17f696-4b9f-4097-9c46-615ade39068a_6.jpg,2025-04-10,2025-04-13,충청남도 당진시 송악읍 안틀모시길 11,"기지시줄다리기 축제위원회, 보존회",041-358-4646
대전한우숯불구이축제,축산농가 돕기 및 한우 소비촉진을 위한 할인행사,"충청도 각 지역을 대표하는 한우집합소 이다. 대전 VS 아산 VS 당진 이 세지역의 한우를 대전 시민들에게 검증 받는 자리이며 각 지역 축산농가를 돕기 위한 한우소비촉진 할인찬매행사이다.
[행사내용]
1. 메인프로그램 : 한우 할인팜내행사, 현장숯불구이체험존
2. 부대프로그램 : 플리마켓,야시장,체험존,놀이기구존
3. 소비자 참여 프로그램 : 현장이벤트,다양한 시식이벤트
4. 기타 내용 : 다양한 즐길거리와 이색 야시장 풍경들이 모여있는 대전의 대표 축제",https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/40bc3a5a-8539-4014-9313-894e6482adb2_3.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_40bc3a5a-8539-4014-9313-894e6482adb2_4.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_40bc3a5a-8539-4014-9313-894e6482adb2_5.jpg,https://kfescdn.visitkorea.or.kr/kfes/upload/contents/db/400_40bc3a5a-8539-4014-9313-894e6482adb2_6.jpg,2025-04-09,2025-04-13,대전광역시 유성구 월드컵대로 32 (노은동) 대전월드컵경기장 보조경기장 P2주차장,"파이애드,충남일보/파이애드","1899-9501
010-2111-7215"
